chapter,official,url,local,local_title,match
sql-commands.html,CREATE TABLESPACE,https://www.postgresql.org/docs/15/sql-createtablespace.html,reference/sql-commands/create-tablespace.md,CREATE TABLESPACE,title/path
sql-commands.html,CREATE TEXT SEARCH CONFIGURATION,https://www.postgresql.org/docs/15/sql-createtsconfig.html,,,unmapped-review
sql-commands.html,CREATE TEXT SEARCH DICTIONARY,https://www.postgresql.org/docs/15/sql-createtsdictionary.html,,,unmapped-review
sql-commands.html,CREATE TEXT SEARCH PARSER,https://www.postgresql.org/docs/15/sql-createtsparser.html,,,unmapped-review
sql-commands.html,CREATE TEXT SEARCH TEMPLATE,https://www.postgresql.org/docs/15/sql-createtstemplate.html,,,unmapped-review
sql-commands.html,CREATE TRANSFORM,https://www.postgresql.org/docs/15/sql-createtransform.html,reference/sql-commands/create-transform.md,CREATE TRANSFORM,title/path
sql-commands.html,CREATE TRIGGER,https://www.postgresql.org/docs/15/sql-createtrigger.html,reference/sql-commands/create-trigger.md,CREATE TRIGGER,title/path
sql-commands.html,CREATE TYPE,https://www.postgresql.org/docs/15/sql-createtype.html,reference/sql-commands/create-type.md,CREATE TYPE,title/path
sql-commands.html,CREATE USER,https://www.postgresql.org/docs/15/sql-createuser.html,reference/sql-commands/create-user.md,CREATE USER,title/path
sql-commands.html,CREATE USER MAPPING,https://www.postgresql.org/docs/15/sql-createusermapping.html,reference/sql-commands/create-user-mapping.md,CREATE USER MAPPING,title/path
sql-commands.html,CREATE VIEW,https://www.postgresql.org/docs/15/sql-createview.html,reference/sql-commands/create-view.md,CREATE VIEW,title/path
sql-commands.html,DEALLOCATE,https://www.postgresql.org/docs/15/sql-deallocate.html,reference/sql-commands/deallocate.md,DEALLOCATE,title/path
sql-commands.html,DECLARE,https://www.postgresql.org/docs/15/sql-declare.html,,,unmapped-review
sql-commands.html,DELETE,https://www.postgresql.org/docs/15/sql-delete.html,reference/sql-commands/delete.md,DELETE,title/path
sql-commands.html,DISCARD,https://www.postgresql.org/docs/15/sql-discard.html,,,unmapped-review
sql-commands.html,DO,https://www.postgresql.org/docs/15/sql-do.html,reference/sql-commands/do.md,DO,title/path
sql-commands.html,DROP ACCESS METHOD,https://www.postgresql.org/docs/15/sql-drop-access-method.html,reference/sql-commands/drop-access-method.md,DROP ACCESS METHOD,title/path
sql-commands.html,DROP AGGREGATE,https://www.postgresql.org/docs/15/sql-dropaggregate.html,,,unmapped-review
sql-commands.html,DROP CAST,https://www.postgresql.org/docs/15/sql-dropcast.html,,,unmapped-review
sql-commands.html,DROP COLLATION,https://www.postgresql.org/docs/15/sql-dropcollation.html,,,unmapped-review
sql-commands.html,DROP CONVERSION,https://www.postgresql.org/docs/15/sql-dropconversion.html,,,unmapped-review
sql-commands.html,DROP DATABASE,https://www.postgresql.org/docs/15/sql-dropdatabase.html,reference/sql-commands/drop-database.md,DROP DATABASE,title/path
sql-commands.html,DROP DOMAIN,https://www.postgresql.org/docs/15/sql-dropdomain.html,,,unmapped-review
sql-commands.html,DROP EVENT TRIGGER,https://www.postgresql.org/docs/15/sql-dropeventtrigger.html,,,unmapped-review
sql-commands.html,DROP EXTENSION,https://www.postgresql.org/docs/15/sql-dropextension.html,reference/sql-commands/drop-extension.md,DROP EXTENSION,title/path
sql-commands.html,DROP FOREIGN DATA WRAPPER,https://www.postgresql.org/docs/15/sql-dropforeigndatawrapper.html,,,unmapped-review
sql-commands.html,DROP FOREIGN TABLE,https://www.postgresql.org/docs/15/sql-dropforeigntable.html,,,unmapped-review
sql-commands.html,DROP FUNCTION,https://www.postgresql.org/docs/15/sql-dropfunction.html,reference/sql-commands/drop-function.md,DROP FUNCTION,title/path
sql-commands.html,DROP GROUP,https://www.postgresql.org/docs/15/sql-dropgroup.html,,,unmapped-review
sql-commands.html,DROP INDEX,https://www.postgresql.org/docs/15/sql-dropindex.html,reference/sql-commands/drop-index.md,DROP INDEX,title/path
sql-commands.html,DROP LANGUAGE,https://www.postgresql.org/docs/15/sql-droplanguage.html,reference/sql-commands/drop-language.md,DROP LANGUAGE,title/path
sql-commands.html,DROP MATERIALIZED VIEW,https://www.postgresql.org/docs/15/sql-dropmaterializedview.html,reference/sql-commands/drop-materialized-view.md,DROP MATERIALIZED VIEW,title/path
sql-commands.html,DROP OPERATOR,https://www.postgresql.org/docs/15/sql-dropoperator.html,,,unmapped-review
sql-commands.html,DROP OPERATOR CLASS,https://www.postgresql.org/docs/15/sql-dropopclass.html,,,unmapped-review
sql-commands.html,DROP OPERATOR FAMILY,https://www.postgresql.org/docs/15/sql-dropopfamily.html,,,unmapped-review
sql-commands.html,DROP OWNED,https://www.postgresql.org/docs/15/sql-drop-owned.html,reference/sql-commands/drop-owned.md,DROP OWNED,title/path
sql-commands.html,DROP POLICY,https://www.postgresql.org/docs/15/sql-droppolicy.html,reference/sql-commands/drop-policy.md,DROP POLICY,title/path
sql-commands.html,DROP PROCEDURE,https://www.postgresql.org/docs/15/sql-dropprocedure.html,,,unmapped-review
sql-commands.html,DROP PUBLICATION,https://www.postgresql.org/docs/15/sql-droppublication.html,reference/sql-commands/drop-publication.md,DROP PUBLICATION,title/path
sql-commands.html,DROP ROLE,https://www.postgresql.org/docs/15/sql-droprole.html,reference/sql-commands/drop-role.md,DROP ROLE,title/path
sql-commands.html,DROP ROUTINE,https://www.postgresql.org/docs/15/sql-droproutine.html,,,unmapped-review
sql-commands.html,DROP RULE,https://www.postgresql.org/docs/15/sql-droprule.html,reference/sql-commands/drop-rule.md,DROP RULE,title/path
sql-commands.html,DROP SCHEMA,https://www.postgresql.org/docs/15/sql-dropschema.html,reference/sql-commands/drop-schema.md,DROP SCHEMA,title/path
sql-commands.html,DROP SEQUENCE,https://www.postgresql.org/docs/15/sql-dropsequence.html,reference/sql-commands/drop-sequence.md,DROP SEQUENCE,title/path
sql-commands.html,DROP SERVER,https://www.postgresql.org/docs/15/sql-dropserver.html,,,unmapped-review
sql-commands.html,DROP STATISTICS,https://www.postgresql.org/docs/15/sql-dropstatistics.html,reference/sql-commands/drop-statistics.md,DROP STATISTICS,title/path
sql-commands.html,DROP SUBSCRIPTION,https://www.postgresql.org/docs/15/sql-dropsubscription.html,reference/sql-commands/drop-subscription.md,DROP SUBSCRIPTION,title/path
sql-commands.html,DROP TABLE,https://www.postgresql.org/docs/15/sql-droptable.html,reference/sql-commands/drop-table.md,DROP TABLE,title/path
sql-commands.html,DROP TABLESPACE,https://www.postgresql.org/docs/15/sql-droptablespace.html,reference/sql-commands/drop-tablespace.md,DROP TABLESPACE,title/path
sql-commands.html,DROP TEXT SEARCH CONFIGURATION,https://www.postgresql.org/docs/15/sql-droptsconfig.html,,,unmapped-review
sql-commands.html,DROP TEXT SEARCH DICTIONARY,https://www.postgresql.org/docs/15/sql-droptsdictionary.html,,,unmapped-review
sql-commands.html,DROP TEXT SEARCH PARSER,https://www.postgresql.org/docs/15/sql-droptsparser.html,,,unmapped-review
sql-commands.html,DROP TEXT SEARCH TEMPLATE,https://www.postgresql.org/docs/15/sql-droptstemplate.html,,,unmapped-review
sql-commands.html,DROP TRANSFORM,https://www.postgresql.org/docs/15/sql-droptransform.html,reference/sql-commands/drop-transform.md,DROP TRANSFORM,title/path
sql-commands.html,DROP TRIGGER,https://www.postgresql.org/docs/15/sql-droptrigger.html,reference/sql-commands/drop-trigger.md,DROP TRIGGER,title/path
sql-commands.html,DROP TYPE,https://www.postgresql.org/docs/15/sql-droptype.html,reference/sql-commands/drop-type.md,DROP TYPE,title/path
sql-commands.html,DROP USER,https://www.postgresql.org/docs/15/sql-dropuser.html,reference/sql-commands/drop-user.md,DROP USER,title/path
sql-commands.html,DROP USER MAPPING,https://www.postgresql.org/docs/15/sql-dropusermapping.html,,,unmapped-review
sql-commands.html,DROP VIEW,https://www.postgresql.org/docs/15/sql-dropview.html,reference/sql-commands/drop-view.md,DROP VIEW,title/path
sql-commands.html,END,https://www.postgresql.org/docs/15/sql-end.html,,,unmapped-review
sql-commands.html,EXECUTE,https://www.postgresql.org/docs/15/sql-execute.html,reference/sql-commands/execute.md,EXECUTE,title/path
sql-commands.html,EXPLAIN,https://www.postgresql.org/docs/15/sql-explain.html,reference/sql-commands/explain.md,EXPLAIN,title/path
sql-commands.html,FETCH,https://www.postgresql.org/docs/15/sql-fetch.html,,,unmapped-review
sql-commands.html,GRANT,https://www.postgresql.org/docs/15/sql-grant.html,reference/sql-commands/grant.md,GRANT,title/path
sql-commands.html,IMPORT FOREIGN SCHEMA,https://www.postgresql.org/docs/15/sql-importforeignschema.html,reference/sql-commands/import-foreign-schema.md,IMPORT FOREIGN SCHEMA,title/path
sql-commands.html,INSERT,https://www.postgresql.org/docs/15/sql-insert.html,reference/sql-commands/insert.md,INSERT,title/path
sql-commands.html,LISTEN,https://www.postgresql.org/docs/15/sql-listen.html,reference/sql-commands/listen.md,LISTEN,title/path
sql-commands.html,LOAD,https://www.postgresql.org/docs/15/sql-load.html,reference/sql-commands/load.md,LOAD,title/path
sql-commands.html,LOCK,https://www.postgresql.org/docs/15/sql-lock.html,,,unmapped-review
sql-commands.html,MERGE,https://www.postgresql.org/docs/15/sql-merge.html,reference/sql-commands/merge.md,MERGE,title/path
sql-commands.html,MOVE,https://www.postgresql.org/docs/15/sql-move.html,,,unmapped-review
sql-commands.html,NOTIFY,https://www.postgresql.org/docs/15/sql-notify.html,reference/sql-commands/notify.md,NOTIFY,title/path
sql-commands.html,PREPARE,https://www.postgresql.org/docs/15/sql-prepare.html,reference/sql-commands/prepare.md,PREPARE,title/path
sql-commands.html,PREPARE TRANSACTION,https://www.postgresql.org/docs/15/sql-prepare-transaction.html,reference/sql-commands/prepare-transaction.md,PREPARE TRANSACTION,title/path
sql-commands.html,REASSIGN OWNED,https://www.postgresql.org/docs/15/sql-reassign-owned.html,reference/sql-commands/reassign-owned.md,REASSIGN OWNED,title/path
sql-commands.html,REFRESH MATERIALIZED VIEW,https://www.postgresql.org/docs/15/sql-refreshmaterializedview.html,reference/sql-commands/refresh-materialized-view.md,REFRESH MATERIALIZED VIEW,title/path
sql-commands.html,REINDEX,https://www.postgresql.org/docs/15/sql-reindex.html,reference/sql-commands/reindex.md,REINDEX,title/path
sql-commands.html,RELEASE SAVEPOINT,https://www.postgresql.org/docs/15/sql-release-savepoint.html,,,unmapped-review
sql-commands.html,RESET,https://www.postgresql.org/docs/15/sql-reset.html,reference/sql-commands/reset.md,RESET,title/path
sql-commands.html,REVOKE,https://www.postgresql.org/docs/15/sql-revoke.html,reference/sql-commands/revoke.md,REVOKE,title/path
sql-commands.html,ROLLBACK,https://www.postgresql.org/docs/15/sql-rollback.html,,,unmapped-review
sql-commands.html,ROLLBACK PREPARED,https://www.postgresql.org/docs/15/sql-rollback-prepared.html,reference/sql-commands/rollback-prepared.md,ROLLBACK PREPARED,title/path
sql-commands.html,ROLLBACK TO SAVEPOINT,https://www.postgresql.org/docs/15/sql-rollback-to.html,,,unmapped-review
sql-commands.html,SAVEPOINT,https://www.postgresql.org/docs/15/sql-savepoint.html,,,unmapped-review
sql-commands.html,SECURITY LABEL,https://www.postgresql.org/docs/15/sql-security-label.html,reference/sql-commands/security-label.md,SECURITY LABEL,title/path
sql-commands.html,SELECT,https://www.postgresql.org/docs/15/sql-select.html,reference/sql-commands/select.md,SELECT,title/path
sql-commands.html,SELECT INTO,https://www.postgresql.org/docs/15/sql-selectinto.html,reference/sql-commands/select-into.md,SELECT INTO,title/path
sql-commands.html,SET,https://www.postgresql.org/docs/15/sql-set.html,reference/sql-commands/set.md,SET,title/path
sql-commands.html,SET CONSTRAINTS,https://www.postgresql.org/docs/15/sql-set-constraints.html,reference/sql-commands/set-constraints.md,SET CONSTRAINTS,title/path
sql-commands.html,SET ROLE,https://www.postgresql.org/docs/15/sql-set-role.html,reference/sql-commands/set-role.md,SET ROLE,title/path
sql-commands.html,SET SESSION AUTHORIZATION,https://www.postgresql.org/docs/15/sql-set-session-authorization.html,reference/sql-commands/set-session-authorization.md,SET SESSION AUTHORIZATION,title/path
sql-commands.html,SET TRANSACTION,https://www.postgresql.org/docs/15/sql-set-transaction.html,reference/sql-commands/set-transaction.md,SET TRANSACTION,title/path
sql-commands.html,SHOW,https://www.postgresql.org/docs/15/sql-show.html,reference/sql-commands/show.md,SHOW,title/path
sql-commands.html,START TRANSACTION,https://www.postgresql.org/docs/15/sql-start-transaction.html,,,unmapped-review
sql-commands.html,TRUNCATE,https://www.postgresql.org/docs/15/sql-truncate.html,reference/sql-commands/truncate.md,TRUNCATE,title/path
sql-commands.html,UNLISTEN,https://www.postgresql.org/docs/15/sql-unlisten.html,reference/sql-commands/unlisten.md,UNLISTEN,title/path
sql-commands.html,UPDATE,https://www.postgresql.org/docs/15/sql-update.html,reference/sql-commands/update.md,UPDATE,title/path
sql-commands.html,VACUUM,https://www.postgresql.org/docs/15/sql-vacuum.html,reference/sql-commands/vacuum.md,VACUUM,title/path
sql-commands.html,VALUES,https://www.postgresql.org/docs/15/sql-values.html,reference/sql-commands/values.md,VALUES,title/path
reference-client.html,clusterdb,https://www.postgresql.org/docs/15/app-clusterdb.html,,,unmapped-review
reference-client.html,createdb,https://www.postgresql.org/docs/15/app-createdb.html,reference/client-applications/createdb.md,createdb,title/path
reference-client.html,createuser,https://www.postgresql.org/docs/15/app-createuser.html,reference/client-applications/createuser.md,createuser,title/path
reference-client.html,dropdb,https://www.postgresql.org/docs/15/app-dropdb.html,reference/client-applications/dropdb.md,dropdb,title/path
reference-client.html,dropuser,https://www.postgresql.org/docs/15/app-dropuser.html,reference/client-applications/dropuser.md,dropuser,title/path
reference-client.html,ecpg,https://www.postgresql.org/docs/15/app-ecpg.html,,,unmapped-review
reference-client.html,pg_amcheck,https://www.postgresql.org/docs/15/app-pgamcheck.html,,,unmapped-review
reference-client.html,pg_basebackup,https://www.postgresql.org/docs/15/app-pgbasebackup.html,reference/client-applications/pg_basebackup.md,pg_basebackup,title/path
reference-client.html,pgbench,https://www.postgresql.org/docs/15/pgbench.html,reference/client-applications/pgbench.md,pgbench,title/path
reference-client.html,pg_config,https://www.postgresql.org/docs/15/app-pgconfig.html,,,unmapped-review
reference-client.html,pg_dump,https://www.postgresql.org/docs/15/app-pgdump.html,reference/client-applications/pg_dump.md,pg_dump,title/path
reference-client.html,pg_dumpall,https://www.postgresql.org/docs/15/app-pg-dumpall.html,reference/client-applications/pg_dumpall.md,pg_dumpall,title/path
reference-client.html,pg_isready,https://www.postgresql.org/docs/15/app-pg-isready.html,reference/client-applications/pg_isready.md,pg_isready,title/path
reference-client.html,pg_receivewal,https://www.postgresql.org/docs/15/app-pgreceivewal.html,reference/client-applications/pg_receivewal.md,pg_receivewal,title/path
reference-client.html,pg_recvlogical,https://www.postgresql.org/docs/15/app-pgrecvlogical.html,reference/client-applications/pg_recvlogical.md,pg_recvlogical,title/path
reference-client.html,pg_restore,https://www.postgresql.org/docs/15/app-pgrestore.html,reference/client-applications/pg_restore.md,pg_restore,title/path
reference-client.html,pg_verifybackup,https://www.postgresql.org/docs/15/app-pgverifybackup.html,reference/client-applications/pg_verifybackup.md,pg_verifybackup,title/path
reference-client.html,psql,https://www.postgresql.org/docs/15/app-psql.html,reference/client-applications/psql.md,psql,title/path
reference-client.html,reindexdb,https://www.postgresql.org/docs/15/app-reindexdb.html,,,unmapped-review
reference-client.html,vacuumdb,https://www.postgresql.org/docs/15/app-vacuumdb.html,reference/client-applications/vacuumdb.md,vacuumdb,title/path
reference-server.html,initdb,https://www.postgresql.org/docs/15/app-initdb.html,reference/server-applications/initdb.md,initdb,title/path
reference-server.html,pg_archivecleanup,https://www.postgresql.org/docs/15/pgarchivecleanup.html,reference/server-applications/pg_archivecleanup.md,pg_archivecleanup,title/path
reference-server.html,pg_checksums,https://www.postgresql.org/docs/15/app-pgchecksums.html,,,unmapped-review
reference-server.html,pg_controldata,https://www.postgresql.org/docs/15/app-pgcontroldata.html,,,unmapped-review
reference-server.html,pg_ctl,https://www.postgresql.org/docs/15/app-pg-ctl.html,reference/server-applications/pg_ctl.md,pg_ctl,title/path
reference-server.html,pg_resetwal,https://www.postgresql.org/docs/15/app-pgresetwal.html,,,unmapped-review
reference-server.html,pg_rewind,https://www.postgresql.org/docs/15/app-pgrewind.html,,,unmapped-review
reference-server.html,pg_test_fsync,https://www.postgresql.org/docs/15/pgtestfsync.html,reference/server-applications/pg_test_fsync.md,pg_test_fsync,title/path
reference-server.html,pg_test_timing,https://www.postgresql.org/docs/15/pgtesttiming.html,reference/server-applications/pg_test_timing.md,pg_test_timing,title/path
reference-server.html,pg_upgrade,https://www.postgresql.org/docs/15/pgupgrade.html,reference/server-applications/pg_upgrade.md,pg_upgrade,title/path
reference-server.html,pg_waldump,https://www.postgresql.org/docs/15/pgwaldump.html,,,unmapped-review
reference-server.html,postgres,https://www.postgresql.org/docs/15/app-postgres.html,reference/server-applications/postgres.md,postgres,title/path
reference-server.html,postmaster,https://www.postgresql.org/docs/15/app-postmaster.html,,,unmapped-review
